frame,t_sec,face_idx,x1,y1,x2,y2,label,score,yaw_raw_deg,pitch_raw_deg,yaw_smooth_deg,pitch_smooth_deg,focused,alert,distracted_for_sec
298,11.916,1,25,592,86,645,UNKNOWN,0.2917,2.06,-14.98,1.70,-14.60,1,0,0.000
298,11.916,2,1336,643,1381,682,43f196cb,0.8995,49.10,-11.07,37.40,-9.80,0,1,34.429
298,11.916,3,694,544,734,574,Hiep,0.9658,39.12,-9.70,40.50,-9.90,0,1,23.658
299,11.956,0,1001,571,1060,616,AVA,0.9580,37.39,-14.65,36.00,-13.10,0,1,13.581
299,11.956,1,25,592,86,645,UNKNOWN,0.3005,0.29,-14.25,1.20,-14.50,1,0,0.000
299,11.956,2,1336,643,1380,682,43f196cb,0.8930,26.98,-8.03,33.80,-9.20,0,1,34.557
299,11.956,3,694,544,734,574,Hiep,0.9571,38.32,-7.73,39.80,-9.10,0,1,23.786
300,11.996,0,1001,571,1059,616,AVA,0.9704,34.33,-8.51,35.40,-11.50,0,1,13.758
300,11.996,1,26,592,86,645,UNKNOWN,0.3579,2.94,-11.94,1.80,-13.60,1,0,0.000
300,11.996,2,1336,643,1380,682,43f196cb,0.8637,33.47,-8.16,33.70,-8.80,0,1,34.733
300,11.996,3,1605,697,1644,725,UNKNOWN,0.1320,44.19,4.46,44.20,4.50,0,0,0.000
300,11.996,4,693,544,733,574,Hiep,0.9773,36.21,-13.15,38.50,-10.50,0,1,23.962
301,12.036,0,1001,571,1060,616,AVA,0.9697,37.01,-9.69,36.00,-10.80,0,1,13.907
301,12.036,1,25,592,86,645,UNKNOWN,0.3632,-9.08,-14.14,-2.00,-13.80,1,0,0.000
301,12.036,2,1336,643,1380,682,43f196cb,0.8668,33.47,-8.16,33.60,-8.60,0,1,34.883
301,12.036,3,1606,697,1644,724,UNKNOWN,0.1296,23.22,3.39,36.90,4.10,0,0,0.150
301,12.036,4,693,544,733,574,Hiep,0.9781,36.21,-13.15,37.70,-11.50,0,1,24.112
302,12.076,0,1000,571,1059,616,AVA,0.9708,36.69,-5.19,36.20,-8.90,0,1,14.050
302,12.076,1,25,592,86,645,UNKNOWN,0.3542,-9.66,-13.95,-4.70,-13.80,1,0,0.000
302,12.076,2,1336,643,1380,682,43f196cb,0.8662,33.47,-8.16,33.60,-8.40,0,1,35.026
302,12.076,3,1607,697,1645,725,UNKNOWN,0.1260,31.68,2.59,35.00,3.60,0,0,0.293
302,12.076,4,693,544,733,574,Hiep,0.9779,36.21,-13.15,37.20,-12.00,0,1,24.255
303,12.116,0,1001,571,1059,616,AVA,0.9704,32.70,-8.44,35.00,-8.70,0,1,14.200
303,12.116,1,26,592,86,645,UNKNOWN,0.3372,1.09,-12.49,-2.70,-13.40,1,0,0.000
303,12.116,2,1336,643,1380,682,43f196cb,0.8623,33.38,-8.23,33.50,-8.40,0,1,35.176
303,12.116,3,1608,697,1646,725,UNKNOWN,0.1262,29.16,4.26,33.00,3.80,0,0,0.443
303,12.116,4,693,544,733,574,Hiep,0.9778,36.21,-13.15,36.80,-12.40,0,1,24.405
304,12.156,0,1001,571,1060,616,AVA,0.9709,35.14,-5.65,35.00,-7.60,0,1,14.351
304,12.156,1,26,592,86,645,UNKNOWN,0.3387,0.12,-11.92,-1.70,-12.90,1,0,0.000
304,12.156,2,1336,643,1380,682,43f196cb,0.8627,33.38,-8.23,33.50,-8.30,0,1,35.327
304,12.156,3,693,544,733,574,Hiep,0.9785,36.21,-13.15,36.60,-12.70,0,1,24.556
304,12.156,4,1608,697,1647,724,UNKNOWN,0.1211,15.02,3.04,26.70,3.50,0,0,0.594
305,12.196,0,1000,571,1059,616,AVA,0.9719,37.51,-6.14,35.90,-7.10,0,1,14.479
305,12.196,1,25,592,86,645,UNKNOWN,0.3628,-10.56,-12.95,-4.80,-12.90,1,0,0.000
305,12.196,2,1336,643,1380,682,43f196cb,0.8600,33.38,-8.23,33.40,-8.30,0,1,35.455
305,12.196,3,693,544,733,574,Hiep,0.9781,36.21,-13.15,36.50,-12.80,0,1,24.684
306,12.236,0,1001,571,1060,616,AVA,0.9678,34.49,-4.12,35.40,-6.10,0,1,14.611
306,12.236,1,25,592,86,645,UNKNOWN,0.3567,-9.99,-13.90,-6.60,-13.20,1,0,0.000
306,12.236,2,1336,643,1381,682,43f196cb,0.8617,47.31,-8.99,38.30,-8.50,0,1,35.586
306,12.236,3,693,544,733,574,Hiep,0.9774,36.47,-13.62,36.50,-13.10,0,1,24.815
307,12.276,0,1000,571,1059,617,AVA,0.9750,34.44,-5.98,35.10,-6.00,0,1,14.737
307,12.276,1,25,592,86,645,UNKNOWN,0.3592,-11.05,-16.84,-8.20,-14.50,1,0,0.000
307,12.276,2,1336,643,1380,682,43f196cb,0.8643,33.28,-8.19,36.50,-8.40,0,1,35.713
307,12.276,3,693,544,733,574,Hiep,0.9765,36.38,-13.61,36.40,-13.30,0,1,24.941
308,12.316,0,1001,571,1059,616,AVA,0.9696,33.78,-6.57,34.60,-6.20,0,1,14.864
308,12.316,1,25,592,86,645,UNKNOWN,0.3453,-12.30,-16.96,-9.60,-15.40,1,0,0.000
308,12.316,2,1336,643,1381,682,43f196cb,0.8624,47.18,-9.14,40.30,-8.70,0,1,35.840
308,12.316,3,693,544,733,574,Hiep,0.9763,36.32,-13.72,36.40,-13.40,0,1,25.069
309,12.356,0,1001,571,1060,616,AVA,0.9691,35.36,-2.71,34.90,-5.00,0,1,14.989
309,12.356,1,25,592,86,645,UNKNOWN,0.3814,-11.07,-16.89,-10.10,-15.90,1,0,0.000
309,12.356,2,1336,643,1380,682,43f196cb,0.8636,34.73,-8.27,38.30,-8.50,0,1,35.965
309,12.356,3,693,544,733,574,Hiep,0.9762,36.34,-14.39,36.40,-13.80,0,1,25.194
310,12.396,0,1000,571,1059,616,AVA,0.9746,37.75,-2.51,35.90,-4.10,0,1,15.115
310,12.396,1,25,592,86,645,UNKNOWN,0.3653,-11.67,-16.11,-10.70,-16.00,1,0,0.000
310,12.396,2,1336,643,1380,682,43f196cb,0.8508,33.37,-8.40,36.60,-8.50,0,1,36.091
310,12.396,3,693,544,733,574,Hiep,0.9755,36.13,-15.08,36.30,-14.20,0,1,25.320
311,12.436,0,1001,571,1060,616,AVA,0.9702,37.06,-3.69,36.30,-4.00,0,1,15.240
311,12.436,1,25,592,86,645,UNKNOWN,0.3422,-11.95,-16.25,-11.10,-16.10,1,0,0.000
311,12.436,2,1336,643,1380,682,43f196cb,0.8499,33.42,-8.39,35.50,-8.50,0,1,36.216
311,12.436,3,693,544,733,574,Hiep,0.9764,34.54,-15.92,35.70,-14.80,0,1,25.445
312,12.476,0,1001,571,1060,617,AVA,0.9726,34.49,-0.02,35.70,-2.60,0,1,15.365
312,12.476,1,25,592,86,645,UNKNOWN,0.3408,-12.13,-16.24,-11.50,-16.10,1,0,0.000
312,12.476,2,1336,643,1380,681,43f196cb,0.8503,39.20,-10.20,36.80,-9.10,0,1,36.341
312,12.476,3,693,544,733,574,Hiep,0.9762,34.57,-15.89,35.30,-15.20,0,1,25.570
313,12.516,0,1001,571,1059,616,AVA,0.9698,32.57,-1.83,34.60,-2.30,0,1,15.495
313,12.516,1,25,592,86,645,UNKNOWN,0.3376,-12.91,-15.83,-12.00,-16.00,1,0,0.000
313,12.516,2,1336,643,1380,682,43f196cb,0.8548,33.37,-7.98,35.60,-8.70,0,1,36.471
313,12.516,3,693,544,733,574,Hiep,0.9759,37.65,-16.07,36.10,-15.50,0,1,25.699
314,12.556,0,1001,571,1060,616,AVA,0.9679,30.72,-2.61,33.20,-2.40,0,1,15.619
314,12.556,1,25,592,86,645,UNKNOWN,0.3287,-13.04,-15.81,-12.30,-15.90,1,0,0.000
314,12.556,2,1336,643,1380,681,43f196cb,0.8455,35.23,-10.05,35.50,-9.20,0,1,36.595
314,12.556,3,693,544,733,574,Hiep,0.9767,35.86,-12.65,36.00,-14.50,0,1,25.824
315,12.596,0,1001,571,1059,617,AVA,0.9740,31.30,-0.41,32.60,-1.70,0,1,15.743
315,12.596,1,25,592,86,645,UNKNOWN,0.3522,-14.37,-15.45,-13.10,-15.80,1,0,0.000
315,12.596,2,1336,643,1380,681,43f196cb,0.8453,29.59,-9.88,33.40,-9.40,0,1,36.719
315,12.596,3,693,544,733,574,Hiep,0.9762,35.86,-12.65,36.00,-13.90,0,1,25.948
316,12.636,0,1001,571,1060,616,AVA,0.9697,31.26,-1.42,32.10,-1.60,0,1,15.876
316,12.636,1,25,592,86,645,UNKNOWN,0.3718,-13.98,-15.17,-13.40,-15.60,1,0,0.000
316,12.636,2,1336,643,1380,681,43f196cb,0.8484,30.06,-10.24,32.20,-9.70,0,1,36.851
316,12.636,3,693,544,733,574,Hiep,0.9802,36.39,-12.66,36.10,-13.40,0,1,26.080
317,12.676,0,1001,571,1060,617,AVA,0.9780,33.52,1.50,32.60,-0.50,0,1,16.001
317,12.676,1,25,592,86,645,UNKNOWN,0.3739,-13.99,-15.28,-13.60,-15.50,1,0,0.000
317,12.676,2,1336,643,1380,681,43f196cb,0.8514,26.80,-10.44,30.30,-10.00,0,1,36.977
317,12.676,3,693,544,733,574,Hiep,0.9785,36.67,-14.56,36.30,-13.80,0,1,26.206
318,12.716,0,1001,571,1059,616,AVA,0.9739,34.45,0.30,33.20,-0.20,0,1,16.124
318,12.716,1,25,592,86,645,UNKNOWN,0.2573,-13.05,-14.95,-13.40,-15.30,1,0,0.000
318,12.716,2,1336,643,1380,681,43f196cb,0.8397,31.62,-9.66,30.80,-9.90,0,1,37.100
318,12.716,3,693,544,733,573,Hiep,0.9765,42.72,-14.51,38.60,-14.10,0,1,26.328
319,12.756,0,1001,571,1060,616,AVA,0.9732,33.21,1.56,33.20,0.40,0,1,16.248
319,12.756,1,25,592,86,645,UNKNOWN,0.3199,-13.33,-14.57,-13.40,-15.00,1,0,0.000
319,12.756,2,1336,643,1380,681,43f196cb,0.8449,32.46,-9.66,31.40,-9.80,0,1,37.224
319,12.756,3,693,544,733,573,Hiep,0.9772,38.57,-14.70,38.60,-14.30,0,1,26.453
320,12.796,0,1001,571,1059,617,AVA,0.9809,31.60,3.12,32.70,1.30,0,1,16.371
320,12.796,1,25,592,86,645,UNKNOWN,0.2749,-12.99,-14.26,-13.20,-14.80,1,0,0.000
320,12.796,2,1336,643,1380,681,43f196cb,0.8633,30.38,-10.21,31.00,-9.90,0,1,37.347
320,12.796,3,693,544,733,574,Hiep,0.9795,36.47,-12.87,37.80,-13.80,0,1,26.576
321,12.836,0,1001,571,1060,616,AVA,0.9762,33.08,-2.67,32.80,-0.10,0,1,16.501
321,12.836,1,25,592,86,645,UNKNOWN,0.3465,-13.75,-14.76,-13.40,-14.80,1,0,0.000
321,12.836,2,1336,643,1380,681,43f196cb,0.8619,31.63,-10.49,31.20,-10.10,0,1,37.476
321,12.836,3,693,544,733,573,Hiep,0.9764,43.83,-14.39,39.90,-14.00,0,1,26.705
322,12.876,0,1001,571,1060,617,AVA,0.9780,33.93,0.20,33.20,0.00,0,1,16.626
322,12.876,1,25,592,86,645,UNKNOWN,0.3067,-15.80,-15.45,-14.30,-15.00,1,0,0.000
322,12.876,2,1336,643,1380,681,43f196cb,0.8555,35.64,-10.59,32.80,-10.30,0,1,37.602
322,12.876,3,693,544,733,574,Hiep,0.9747,39.17,-10.87,39.70,-12.90,0,1,26.831
323,12.916,0,1001,571,1059,616,AVA,0.9728,33.03,-1.21,33.10,-0.40,0,1,16.750
323,12.916,1,25,592,87,645,UNKNOWN,0.3112,-5.48,-17.07,-11.20,-15.70,1,0,0.000
323,12.916,2,1336,643,1380,682,43f196cb,0.8594,21.71,-8.34,28.90,-9.60,0,1,37.726
323,12.916,3,693,544,733,573,Hiep,0.9749,42.77,-12.81,40.70,-12.90,0,1,26.954
324,12.956,0,1001,571,1060,616,AVA,0.9716,36.42,-1.06,34.30,-0.60,0,1,16.875
324,12.956,1,25,592,87,645,UNKNOWN,0.3706,-5.80,-17.71,-9.30,-16.40,1,0,0.000
324,12.956,2,1336,643,1380,682,43f196cb,0.8299,20.18,-8.51,25.90,-9.20,0,1,37.850
324,12.956,3,693,544,733,573,Hiep,0.9718,41.81,-13.17,41.10,-13.00,0,1,27.079
325,12.996,0,1001,571,1059,616,AVA,0.9774,34.48,-1.22,34.40,-0.80,0,1,17.008
325,12.996,1,25,592,86,645,UNKNOWN,0.3719,-16.24,-16.20,-11.70,-16.30,1,0,0.000
325,12.996,2,1336,643,1380,682,43f196cb,0.8229,26.12,-8.68,25.90,-9.00,0,1,37.984
325,12.996,3,693,544,733,573,Hiep,0.9736,41.12,-12.93,41.10,-13.00,0,1,27.212
326,13.036,0,1001,571,1059,616,AVA,0.9656,34.66,-1.92,34.50,-1.20,0,1,17.132
326,13.036,1,25,592,86,645,UNKNOWN,0.3279,-15.07,-16.57,-12.90,-16.40,1,0,0.000
326,13.036,2,1336,643,1380,682,43f196cb,0.8168,26.87,-8.81,26.30,-9.00,0,1,38.107
326,13.036,3,693,544,733,573,Hiep,0.9712,42.32,-13.65,41.50,-13.20,0,1,27.336
327,13.076,0,1001,571,1060,617,AVA,0.9757,32.25,-2.88,33.70,-1.80,0,1,17.255
327,13.076,1,25,592,86,645,UNKNOWN,0.3504,-12.97,-16.34,-12.90,-16.40,1,0,0.000
327,13.076,2,1336,643,1380,681,43f196cb,0.8265,35.18,-10.42,29.40,-9.50,0,1,38.230
327,13.076,3,694,544,734,574,Hiep,0.9734,41.14,-11.60,41.40,-12.60,0,1,27.459
328,13.116,0,1001,571,1059,616,AVA,0.9774,37.05,-2.00,34.90,-1.90,0,1,17.378
328,13.116,1,25,592,86,645,UNKNOWN,0.3216,-12.71,-15.84,-12.80,-16.20,1,0,0.000
328,13.116,2,1336,643,1380,681,43f196cb,0.8260,36.61,-10.17,31.90,-9.70,0,1,38.354
328,13.116,3,694,544,733,574,Hiep,0.9706,45.61,-13.53,42.90,-13.00,0,1,27.583
329,13.156,0,1001,571,1060,616,AVA,0.9782,39.85,0.12,36.60,-1.20,0,1,17.504
329,13.156,1,25,592,86,645,UNKNOWN,0.3229,-9.10,-13.26,-11.50,-15.20,1,0,0.000
329,13.156,2,1336,643,1380,681,43f196cb,0.8296,37.87,-9.78,34.00,-9.70,0,1,38.480
329,13.156,3,694,544,733,574,Hiep,0.9699,40.86,-10.68,42.20,-12.20,0,1,27.709
330,13.196,0,1000,571,1059,617,AVA,0.9719,32.77,-4.28,35.30,-2.30,0,1,17.635
330,13.196,1,26,592,87,645,UNKNOWN,0.3054,-8.41,-17.73,-10.40,-16.10,1,0,0.000
330,13.196,2,1336,643,1380,682,43f196cb,0.8381,20.32,-8.94,29.20,-9.50,0,1,38.611
330,13.196,3,693,543,733,573,Hiep,0.9765,48.55,-12.34,44.40,-12.20,0,1,27.839
331,13.236,0,1000,571,1059,617,AVA,0.9675,33.16,-3.18,34.50,-2.60,0,1,17.784
331,13.236,1,25,592,87,645,UNKNOWN,0.3080,-9.07,-17.94,-10.00,-16.70,1,0,0.000
331,13.236,2,1336,643,1381,682,43f196cb,0.8357,43.61,-9.05,34.30,-9.30,0,1,38.760
331,13.236,3,693,543,733,573,Hiep,0.9748,48.72,-12.04,45.90,-12.20,0,1,27.989
332,13.276,0,1000,571,1060,617,AVA,0.9738,36.37,-0.01,35.20,-1.70,0,1,17.919
332,13.276,1,26,592,87,645,UNKNOWN,0.3210,-13.38,-17.90,-11.20,-17.10,1,0,0.000
332,13.276,2,1336,643,1381,682,43f196cb,0.8448,43.06,-9.26,37.30,-9.30,0,1,38.895
332,13.276,3,693,543,733,573,Hiep,0.9721,48.74,-12.19,46.90,-12.20,0,1,28.123
333,13.316,0,1000,571,1059,617,AVA,0.9727,33.14,0.27,34.50,-1.00,0,1,18.048
333,13.316,1,26,592,87,645,UNKNOWN,0.3328,-13.13,-17.61,-11.80,-17.30,1,0,0.000
333,13.316,2,1336,643,1381,682,43f196cb,0.8424,44.05,-9.57,39.70,-9.40,0,1,39.023
333,13.316,3,693,543,733,573,Hiep,0.9711,48.96,-12.54,47.60,-12.30,0,1,28.252
334,13.356,0,1001,571,1060,617,AVA,0.9755,31.38,5.15,33.40,1.20,0,1,18.184
334,13.356,1,26,592,87,645,UNKNOWN,0.3524,-13.13,-17.61,-12.30,-17.40,1,0,0.000
334,13.356,2,1336,643,1381,682,43f196cb,0.8526,44.37,-9.77,41.30,-9.50,0,1,39.159
334,13.356,3,693,543,733,573,Hiep,0.9722,48.78,-12.36,48.00,-12.30,0,1,28.388
335,13.396,0,1000,571,1059,617,AVA,0.9732,32.34,0.43,33.00,0.90,0,1,18.315
335,13.396,1,25,592,87,645,UNKNOWN,0.3464,-9.48,-17.81,-11.30,-17.60,1,0,0.000
335,13.396,2,1336,643,1381,682,43f196cb,0.8458,45.92,-10.13,42.90,-9.70,0,1,39.291
335,13.396,3,693,543,733,573,Hiep,0.9721,48.78,-12.36,48.30,-12.30,0,1,28.520
336,13.436,0,1000,571,1059,616,AVA,0.9704,34.81,-4.46,33.60,-1.00,0,1,18.447
336,13.436,1,25,592,87,645,UNKNOWN,0.3097,-9.30,-17.33,-10.60,-17.50,1,0,0.000
336,13.436,2,1336,643,1381,682,43f196cb,0.8438,43.61,-10.21,43.20,-9.90,0,1,39.423
336,13.436,3,693,543,733,573,Hiep,0.9717,47.44,-12.88,48.00,-12.50,0,1,28.651
337,13.476,0,1000,571,1060,616,AVA,0.9735,35.14,0.25,34.20,-0.50,0,1,18.586
337,13.476,1,25,592,87,645,UNKNOWN,0.3522,-5.02,-15.93,-8.70,-16.90,1,0,0.000
337,13.476,2,1336,643,1381,682,43f196cb,0.8434,43.06,-10.04,43.10,-10.00,0,1,39.562
337,13.476,3,693,543,733,573,Hiep,0.9743,47.27,-12.56,47.70,-12.50,0,1,28.791
338,13.516,0,1000,571,1059,616,AVA,0.9708,35.64,-1.04,34.70,-0.70,0,1,18.704
338,13.516,1,25,592,86,645,UNKNOWN,0.3221,-10.69,-13.22,-9.40,-15.60,1,0,0.000
338,13.516,2,1336,643,1381,682,43f196cb,0.8711,42.52,-10.32,42.90,-10.10,0,1,39.680
339,13.556,0,1001,571,1060,616,AVA,0.9750,33.81,2.77,34.40,0.50,0,1,18.805
339,13.556,1,25,592,86,645,UNKNOWN,0.3186,-11.04,-14.84,-10.00,-15.40,1,0,0.000
339,13.556,2,1337,643,1381,682,43f196cb,0.8632,29.50,-7.99,38.20,-9.30,0,1,39.781
340,13.596,0,1000,571,1059,617,AVA,0.9819,31.30,-0.27,33.30,0.20,0,1,18.905
340,13.596,1,25,592,86,645,UNKNOWN,0.3337,-12.35,-14.88,-10.80,-15.20,1,0,0.000
340,13.596,2,1336,643,1381,682,43f196cb,0.8684,42.28,-8.95,39.60,-9.20,0,1,39.881
341,13.636,0,1000,571,1059,617,AVA,0.9707,33.90,-1.64,33.50,-0.40,0,1,19.006
341,13.636,1,25,592,87,645,UNKNOWN,0.3532,-7.64,-18.07,-9.70,-16.20,1,0,0.000
341,13.636,2,1336,643,1381,682,43f196cb,0.8712,43.59,-7.23,41.00,-8.50,0,1,39.982
342,13.676,0,1000,571,1059,617,AVA,0.9717,33.71,-1.72,33.60,-0.90,0,1,19.108
342,13.676,1,26,592,87,645,UNKNOWN,0.3221,-12.51,-19.95,-10.70,-17.50,1,0,0.000
342,13.676,2,1336,643,1381,682,43f196cb,0.8654,43.02,-7.14,41.70,-8.00,0,1,40.084
343,13.716,0,1002,575,1053,615,AVA,0.9621,30.22,3.58,32.40,0.70,0,1,19.210
343,13.716,1,26,592,87,645,UNKNOWN,0.2962,-10.67,-18.94,-10.70,-18.00,0,0,0.000
343,13.716,2,1336,643,1381,682,43f196cb,0.8624,42.02,-6.96,41.80,-7.70,0,1,40.185
344,13.756,0,1001,572,1059,617,AVA,0.9666,33.77,-7.17,32.90,-2.10,0,1,19.356
344,13.756,1,26,592,88,645,UNKNOWN,0.2819,-18.51,-18.97,-13.40,-18.30,0,0,0.147
344,13.756,2,1336,643,1381,682,43f196cb,0.8610,41.81,-7.03,41.80,-7.40,0,1,40.332
345,13.796,0,1000,572,1059,617,AVA,0.9729,33.97,-8.17,33.30,-4.20,0,1,19.459
345,13.796,1,26,592,87,645,UNKNOWN,0.2860,-11.48,-16.84,-12.70,-17.80,1,0,0.000
345,13.796,2,1336,643,1381,682,43f196cb,0.8565,41.78,-7.00,41.80,-7.30,0,1,40.435
346,13.836,0,1000,572,1059,617,AVA,0.9659,35.30,-6.11,34.00,-4.90,0,1,19.556
346,13.836,1,26,592,87,645,UNKNOWN,0.3224,-11.85,-16.66,-12.40,-17.40,1,0,0.000
346,13.836,2,1336,643,1381,682,43f196cb,0.8503,38.22,-8.15,40.60,-7.60,0,1,40.532
347,13.876,0,1002,575,1054,616,AVA,0.9681,26.16,0.54,31.20,-3.00,0,1,19.650
347,13.876,1,25,592,87,645,UNKNOWN,0.3201,-8.49,-16.09,-11.10,-17.00,1,0,0.000
347,13.876,2,1336,643,1381,682,43f196cb,0.8450,37.49,-8.27,39.50,-7.80,0,1,40.626
348,13.916,0,1002,576,1053,616,AVA,0.9658,23.87,3.01,28.70,-0.90,0,1,19.744
348,13.916,1,26,592,87,645,UNKNOWN,0.3088,-11.51,-16.77,-11.20,-16.90,1,0,0.000
348,13.916,2,1336,643,1381,682,43f196cb,0.8589,39.52,-8.58,39.50,-8.10,0,1,40.719
349,13.956,0,1003,576,1054,616,AVA,0.8991,7.94,-4.45,21.40,-2.10,0,1,19.847
349,13.956,1,26,591,87,645,UNKNOWN,0.3316,-13.71,-17.92,-12.10,-17.20,1,0,0.000
349,13.956,2,1336,643,1381,682,43f196cb,0.8569,39.90,-8.59,39.60,-8.30,0,1,40.823
350,13.996,0,1003,576,1054,616,AVA,0.9138,27.71,-3.12,23.60,-2.50,0,1,19.944
350,13.996,1,24,592,85,644,UNKNOWN,0.3163,6.52,-17.52,-5.60,-17.30,1,0,0.000
350,13.996,2,1336,644,1380,681,43f196cb,0.8891,17.50,-5.02,31.90,-7.10,0,1,40.920
351,14.036,0,1002,575,1054,616,AVA,0.9490,23.66,-1.91,23.60,-2.30,0,1,20.047
351,14.036,1,24,592,84,644,UNKNOWN,0.3087,-3.22,-17.92,-4.70,-17.50,1,0,0.000
351,14.036,2,1336,644,1380,681,43f196cb,0.8905,17.50,-5.02,26.90,-6.40,0,1,41.022
352,14.075,0,1004,574,1056,616,AVA,0.9327,20.32,-4.31,22.50,-3.00,0,1,20.145
352,14.075,1,24,592,84,644,UNKNOWN,0.2785,-2.21,-18.47,-3.90,-17.90,1,0,0.000
352,14.075,2,1336,644,1380,681,43f196cb,0.8952,16.66,-5.14,23.30,-6.00,0,1,41.121
353,14.115,0,1005,575,1055,615,AVA,0.9499,26.43,-3.85,23.90,-3.30,0,1,20.239
353,14.115,1,24,592,84,645,UNKNOWN,0.2976,3.67,-18.79,-1.20,-18.20,0,0,0.000
353,14.115,2,1336,643,1380,681,43f196cb,0.8932,20.87,-8.32,22.40,-6.80,0,1,41.215
354,14.155,0,24,592,84,644,UNKNOWN,0.2883,-1.42,-19.17,-1.30,-18.50,0,0,0.095
354,14.155,1,1009,577,1058,615,AVA,0.9165,-0.82,0.69,15.20,-1.90,1,1,0.000
354,14.155,2,1336,643,1380,681,43f196cb,0.8908,23.42,-8.52,22.80,-7.40,0,1,41.310
355,14.195,0,24,592,84,644,UNKNOWN,0.3155,-4.30,-18.52,-2.30,-18.50,0,0,0.224
355,14.195,1,1336,643,1380,682,43f196cb,0.8883,21.37,-5.16,22.30,-6.60,0,1,41.438
355,14.195,2,1009,576,1059,615,AVA,0.9440,4.45,-6.21,11.50,-3.40,1,1,0.000
355,14.195,3,693,543,733,573,Hiep,0.9541,50.21,-12.74,48.60,-12.60,0,1,30.667
356,14.235,0,24,592,84,644,UNKNOWN,0.2968,-3.76,-18.24,-2.80,-18.40,0,0,0.338
356,14.235,1,1336,643,1380,682,43f196cb,0.8990,22.15,-4.91,22.20,-6.00,0,1,41.553
356,14.235,2,1010,578,1058,615,AVA,0.9669,30.04,-4.61,18.00,-3.80,1,1,0.000
357,14.275,0,24,592,84,644,UNKNOWN,0.3107,-3.23,-18.56,-3.00,-18.50,0,0,0.441
357,14.275,1,1336,643,1380,682,43f196cb,0.8990,21.60,-5.37,22.00,-5.80,0,1,41.656
357,14.275,2,693,543,733,573,Hiep,0.9562,50.20,-12.76,49.20,-12.70,0,1,30.884
358,14.315,0,24,592,84,644,UNKNOWN,0.3086,-3.17,-18.17,-3.00,-18.40,0,0,0.576
358,14.315,1,1336,643,1380,682,43f196cb,0.8959,21.06,-5.87,21.70,-5.80,0,1,41.791
358,14.315,2,1014,576,1062,615,AVA,0.9763,4.72,-12.37,13.30,-6.80,1,1,0.000
358,14.315,3,693,543,733,573,Hiep,0.9514,50.20,-12.76,49.50,-12.70,0,1,31.020
359,14.355,0,24,592,84,645,UNKNOWN,0.2842,3.33,-20.64,-0.80,-19.20,0,0,0.703
359,14.355,1,1336,643,1380,682,43f196cb,0.9053,19.72,-6.10,21.00,-5.90,0,1,41.918
359,14.355,2,1014,574,1064,615,AVA,0.9733,30.95,-3.47,19.50,-5.60,1,0,0.000
359,14.355,3,693,543,733,573,Hiep,0.9545,50.14,-12.52,49.70,-12.60,0,1,31.147
360,14.395,0,1015,574,1065,615,AVA,0.9787,23.10,-7.30,20.80,-6.20,0,0,0.000
360,14.395,1,25,592,84,645,UNKNOWN,0.2944,-6.91,-17.90,-2.90,-18.70,0,1,0.829
360,14.395,2,1336,643,1380,682,43f196cb,0.9061,18.73,-5.64,20.20,-5.80,0,1,42.044
360,14.395,3,693,543,733,573,Hiep,0.9591,50.13,-12.50,49.90,-12.60,0,1,31.273
361,14.435,0,1016,574,1065,614,AVA,0.9706,1.18,-13.14,13.90,-8.60,1,0,0.000
361,14.435,1,24,592,84,645,UNKNOWN,0.3032,2.86,-20.55,-0.90,-19.40,0,1,0.961
361,14.435,2,1336,643,1380,682,43f196cb,0.9025,20.80,-6.27,20.40,-6.00,0,1,42.176
361,14.435,3,693,543,733,573,Hiep,0.9575,50.37,-12.47,50.00,-12.50,0,1,31.404
362,14.475,0,1016,574,1066,613,AVA,0.9599,16.04,-10.90,14.70,-9.40,1,0,0.000
362,14.475,1,24,592,84,645,UNKNOWN,0.2933,1.69,-20.26,-0.00,-19.70,0,1,1.087
362,14.475,2,1336,643,1380,682,43f196cb,0.8938,21.30,-6.65,20.70,-6.20,0,1,42.301
362,14.475,3,693,543,733,573,Hiep,0.9594,50.37,-12.47,50.20,-12.50,0,1,31.530
363,14.515,0,1017,574,1067,613,AVA,0.9787,-0.72,-8.74,9.30,-9.20,1,0,0.000
363,14.515,1,24,592,84,645,UNKNOWN,0.2696,3.94,-19.81,1.40,-19.70,0,1,1.230
363,14.515,2,1336,643,1380,682,43f196cb,0.8922,20.58,-6.77,20.70,-6.40,0,1,42.445
363,14.515,3,693,543,733,573,Hiep,0.9600,53.77,-11.97,51.40,-12.30,0,1,31.674
363,14.515,4,1596,691,1642,725,UNKNOWN,0.1521,2.62,-8.30,18.30,-0.60,1,0,0.000
364,14.555,0,1019,574,1066,611,AVA,0.9815,-3.87,-10.87,4.70,-9.80,1,0,0.000
364,14.555,1,25,592,84,644,UNKNOWN,0.2703,-5.37,-21.24,-1.00,-20.30,0,1,1.359
364,14.555,2,1336,643,1380,682,43f196cb,0.8959,22.37,-6.50,21.30,-6.40,0,1,42.574
364,14.555,3,693,543,733,573,Hiep,0.9584,53.77,-11.84,52.20,-12.20,0,1,31.803
365,14.595,0,25,592,84,644,UNKNOWN,0.2826,-6.53,-21.64,-2.90,-20.70,0,1,1.485
365,14.595,1,1021,574,1066,610,AVA,0.9762,-14.74,-9.69,-2.10,-9.70,1,0,0.000
